memAlpha,memBeta,vizAlpha,vizBeta,memory,vision,DV,timestep,trialDelay
35,19,5,3,6.10754954636204,0.517439599019218,6.62498914538126,411,405
35,19,5,4,6.10754954636204,-0.377154641745112,5.73039490461693,412,405
35,19,6,4,6.10754954636204,-0.00635893672986898,6.10119060963217,413,405
35,19,6,5,6.10754954636204,-0.261693747565889,5.84585579879615,414,405
35,19,7,5,6.10754954636204,0.472671834695889,6.58022138105793,415,405
35,19,8,5,6.10754954636204,1.31725791407587,7.42480746043791,416,405
36,19,8,6,6.3773930960246,1.19165449281347,7.56904758883807,417,405
36,19,9,6,6.3773930960246,1.82095833657668,8.19835143260127,418,405
36,19,9,7,6.3773930960246,1.05571774090274,7.43311083692734,419,405
36,19,9,8,6.3773930960246,0.319551193113097,6.69694428913769,420,405
36,19,10,8,6.3773930960246,0.66698454623541,7.04437764226001,421,405
36,19,11,8,6.3773930960246,0.688848633544614,7.06624172956921,422,405
36,19,11,9,6.3773930960246,-0.324977865541761,6.05241523048283,423,405
36,19,11,10,6.3773930960246,-1.26694811558314,5.11044498044145,424,405
37,19,11,11,6.45363570904604,-2.17666127103574,4.2769744380103,425,405
37,19,12,11,6.45363570904604,-1.69431271561045,4.7593229934356,426,405
37,19,13,11,6.45363570904604,-1.45237049635193,5.00126521269412,427,405
37,19,13,12,6.45363570904604,-2.27306183860041,4.18057387044563,428,405
37,19,14,12,6.45363570904604,-1.74024552449631,4.71339018454974,429,405
37,19,14,13,6.45363570904604,-2.01111404082037,4.44252166822567,430,405
37,19,15,13,6.45363570904604,-1.84980286279072,4.60383284625532,431,405
37,19,16,13,6.45363570904604,-1.39882717659858,5.05480853244746,432,405
38,19,16,14,7.50279732102406,-1.84277410752753,5.66002321349653,433,405
38,19,16,15,7.50279732102406,-2.99872738458762,4.50406993643644,434,405
38,19,16,16,7.50279732102406,-3.07981978495867,4.4229775360654,435,405
38,19,16,17,7.50279732102406,-3.15486269879122,4.34793462223284,436,405
38,19,17,17,7.50279732102406,-2.83590165722193,4.66689566380213,437,405
38,19,18,17,7.50279732102406,-2.79657914366542,4.70621817735864,438,405
38,19,19,17,7.50279732102406,-2.49073206796526,5.01206525305881,439,405
38,19,20,17,7.50279732102406,-1.20940022505056,6.2933970959735,440,405
39,19,21,17,7.89714404552742,-0.137006862960309,7.76013718256711,441,405
39,19,21,18,7.89714404552742,-0.156945121302873,7.74019892422455,442,405
39,19,21,19,7.89714404552742,-0.336387059178364,7.56075698634906,443,405
39,19,22,19,7.89714404552742,-0.325921375903095,7.57122266962433,444,405
39,19,23,19,7.89714404552742,0.469534110347421,8.36667815587484,445,405
39,19,23,20,7.89714404552742,-0.109014501577797,7.78812954394962,446,405
39,19,23,21,7.89714404552742,-0.130989584357984,7.76615446116944,447,405
39,19,23,22,7.89714404552742,-0.883677118828769,7.01346692669865,448,405
40,19,24,22,8.01640288123471,-0.115586814235471,7.90081606699924,449,405
40,19,25,22,8.01640288123471,0.207103677208462,8.22350655844317,450,405
40,19,26,22,8.01640288123471,1.23527927483423,9.25168215606895,451,405
40,19,27,22,8.01640288123471,1.34648333784884,9.36288621908355,452,405
40,19,27,23,8.01640288123471,1.09340017201604,9.10980305325075,453,405
40,19,27,24,8.01640288123471,0.871989851837834,8.88839273307255,454,405
40,19,27,25,8.01640288123471,0.76159408487164,8.77799696610635,455,405
40,19,28,25,8.01640288123471,1.04073862653232,9.05714150776703,456,405
41,19,28,26,9.25819378671375,0.881340520018501,10.1395343067323,457,405
41,19,28,27,9.25819378671375,0.55580756081929,9.81400134753304,458,405
41,19,28,28,9.25819378671375,0.259602363797019,9.51779615051077,459,405
41,19,29,28,9.25819378671375,0.953756943249601,10.2119507299634,460,405
41,19,30,28,9.25819378671375,1.87404678885721,11.132240575571,461,405
41,19,30,29,9.25819378671375,1.46836562618061,10.7265594128944,462,405
41,19,30,30,9.25819378671375,0.820307489827947,10.0785012765417,463,405
41,19,31,30,9.25819378671375,1.58757472067088,10.8457685073846,464,405
42,19,32,30,9.7483300150718,2.23171934826913,11.9800493633409,465,405
42,19,32,31,9.7483300150718,1.30172276815742,11.0500527832292,466,405
42,19,32,32,9.7483300150718,1.25837168096766,11.0067016960395,467,405
42,19,33,32,9.7483300150718,1.32330539236811,11.0716354074399,468,405
42,19,33,33,9.7483300150718,0.380584418020055,10.1289144330919,469,405
42,19,33,34,9.7483300150718,-0.149280939571296,9.59904907550051,470,405
42,19,33,35,9.7483300150718,-0.479918791653252,9.26841122341855,471,405
42,19,33,36,9.7483300150718,-0.526105589483829,9.22222442558797,472,405
43,19,33,37,9.7553342903749,-0.808316723457104,8.9470175669178,473,405
43,19,33,38,9.7553342903749,-1.48333890927444,8.27199538110047,474,405
43,19,33,39,9.7553342903749,-2.35143633529464,7.40389795508026,475,405
43,19,34,39,9.7553342903749,-2.115086269674,7.64024802070091,476,405
43,19,35,39,9.7553342903749,-1.83973331397492,7.91560097639998,477,405
43,19,36,39,9.7553342903749,-1.83854819265756,7.91678609771734,478,405
43,19,37,39,9.7553342903749,-1.83778017486136,7.91755411551354,479,405
43,19,38,39,9.7553342903749,-1.36494060287349,8.39039368750142,480,405
44,19,38,40,10.9524020411295,-2.0596184091706,8.89278363195892,481,405
44,19,39,40,10.9524020411295,-1.97777994452254,8.97462209660698,482,405
44,19,39,41,10.9524020411295,-2.22563323735455,8.72676880377496,483,405
44,19,40,41,10.9524020411295,-1.81788291393385,9.13451912719567,484,405
44,19,41,41,10.9524020411295,-1.56508447476187,9.38731756636765,485,405
44,19,41,42,10.9524020411295,-1.91552669917109,9.03687534195843,486,405
44,19,42,42,10.9524020411295,-1.59575499636707,9.35664704476245,487,405
44,19,43,42,10.9524020411295,-0.943266049998329,10.0091359911312,488,405
44,20,44,42,10.1445732795493,-0.358084561943008,9.78648871760625,489,405
44,20,44,43,10.1445732795493,-1.40340016488475,8.74117311466451,490,405
44,20,45,43,10.1445732795493,-0.766243309427871,9.37832997012139,491,405
44,20,45,44,10.1445732795493,-1.26729977344729,8.87727350610197,492,405
44,20,45,45,10.1445732795493,-2.08413707416665,8.06043620538261,493,405
44,20,46,45,10.1445732795493,-1.80701138798162,8.33756189156764,494,405
44,20,46,46,10.1445732795493,-2.4241729304562,7.72040034909307,495,405
44,20,46,47,10.1445732795493,-2.98435092026706,7.1602223592822,496,405
45,20,47,47,11.5767106335831,-2.17107077035535,9.40563986322774,497,405
45,20,48,47,11.5767106335831,-1.60136096144583,9.97534967213726,498,405
45,20,49,47,11.5767106335831,-1.24892854464253,10.3277820889406,499,405
45,20,50,47,11.5767106335831,-1.24320852758985,10.3335021059932,500,405
45,20,51,47,11.5767106335831,-1.0800587909119,10.4966518426712,501,405
45,20,52,47,11.5767106335831,-0.85816833903408,10.718542294549,502,405
45,20,52,48,11.5767106335831,-1.06230115297235,10.5144094806107,503,405
45,20,52,49,11.5767106335831,-1.82572912725559,9.75098150632749,504,405
46,20,53,49,12.0935058487711,-1.01261563087269,11.0808902178984,505,405
46,20,53,50,12.0935058487711,-1.02157050733482,11.0719353414362,506,405
46,20,53,51,12.0935058487711,-1.0266411129462,11.0668647358249,507,405
46,20,54,51,12.0935058487711,0.0671538808371224,12.1606597296082,508,405
46,20,54,52,12.0935058487711,-0.0446053424874541,12.0489005062836,509,405
46,20,54,53,12.0935058487711,-0.40738285516717,11.6861229936039,510,405
46,20,54,54,12.0935058487711,-0.508369769880295,11.5851360788908,511,405
46,20,55,54,12.0935058487711,-0.033511359204264,12.0599944895668,512,405
47,20,56,54,12.7576603618347,0.30019339809781,13.0578537599325,513,405
47,20,56,55,12.7576603618347,-0.0290168878486798,12.7286434739861,514,405
47,20,56,56,12.7576603618347,-0.528246190393958,12.2294141714408,515,405
47,20,57,56,12.7576603618347,-0.4818288303978,12.2758315314369,516,405
47,20,57,57,12.7576603618347,-0.958029941474995,11.7996304203597,517,405
47,20,58,57,12.7576603618347,-0.653561517250478,12.1040988445843,518,405
47,20,58,58,12.7576603618347,-1.98929470439601,10.7683656574387,519,405
47,20,58,59,12.7576603618347,-3.04858823729528,9.70907212453945,520,405
48,20,58,60,13.1611772190593,-3.54913151647311,9.61204570258621,521,405
48,20,59,60,13.1611772190593,-3.27483811606893,9.88633910299039,522,405
48,20,60,60,13.1611772190593,-2.44590442653487,10.7152727925245,523,405
48,20,60,61,13.1611772190593,-3.22474358992223,9.93643362913709,524,405
48,20,60,62,13.1611772190593,-4.17758897132243,8.98358824773689,525,405
48,20,61,62,13.1611772190593,-4.1477016240457,9.01347559501362,526,405
48,20,62,62,13.1611772190593,-3.41203368178437,9.74914353727496,527,405
48,20,63,62,13.1611772190593,-3.04788835511251,10.1132888639468,528,405
48,21,64,62,12.4997687154558,-2.45873204320661,10.0410366722492,529,405
48,21,64,63,12.4997687154558,-3.42795747326966,9.07181124218616,530,405
48,21,64,64,12.4997687154558,-3.92359479285438,8.57617392260144,531,405
48,21,64,65,12.4997687154558,-4.02136943664774,8.47839927880808,532,405
48,21,65,65,12.4997687154558,-2.68212690144527,9.81764181401055,533,405
48,21,65,66,12.4997687154558,-3.13758077159061,9.36218794386521,534,405
48,21,66,66,12.4997687154558,-2.69907207920742,9.80069663624839,535,405
48,21,67,66,12.4997687154558,-1.66496870228697,10.8348000131688,536,405
48,22,67,67,12.4102672843644,-1.95784565836757,10.4524216259968,537,405
48,22,67,68,12.4102672843644,-2.29655219504612,10.1137150893183,538,405
48,22,67,69,12.4102672843644,-2.79104304304777,9.61922424131662,539,405
48,22,67,70,12.4102672843644,-3.66385926691915,8.74640801744525,540,405
48,22,68,70,12.4102672843644,-3.09449363182326,9.31577365254114,541,405
48,22,69,70,12.4102672843644,-2.21921728189065,10.1910500024737,542,405
48,22,70,70,12.4102672843644,-1.26476417537831,11.1455031089861,543,405
48,22,71,70,12.4102672843644,-0.71224563250304,11.6980216518614,544,405
49,22,71,71,12.9010097134155,-1.24279347521326,11.6582162382023,545,405
49,22,71,72,12.9010097134155,-1.65669877823005,11.2443109351855,546,405
49,22,71,73,12.9010097134155,-2.88055736886296,10.0204523445526,547,405
49,22,71,74,12.9010097134155,-2.94993334983736,9.95107636357815,548,405
49,22,72,74,12.9010097134155,-2.67635092192895,10.2246587914866,549,405
49,22,73,74,12.9010097134155,-1.73756433657097,11.1634453768445,550,405
49,22,74,74,12.9010097134155,-1.17322906290432,11.7277806505112,551,405
49,22,75,74,12.9010097134155,-1.13218123262862,11.7688284807869,552,405
50,22,76,74,13.2699830631318,-1.1289125959249,12.1410704672069,553,405
50,22,77,74,13.2699830631318,-0.722843069721394,12.5471399934104,554,405
50,22,78,74,13.2699830631318,0.352420207890304,13.6224032710221,555,405
50,22,78,75,13.2699830631318,-0.199711366561299,13.0702716965705,556,405
50,22,79,75,13.2699830631318,0.542990758757149,13.8129738218889,557,405
50,22,79,76,13.2699830631318,0.128469352495316,13.3984524156271,558,405
50,22,79,77,13.2699830631318,-0.285491492427901,12.9844915707039,559,405
50,22,79,78,13.2699830631318,-0.655049072212078,12.6149339909197,560,405
51,22,80,78,14.7650570486884,-0.320284570027009,14.4447724786614,561,405
51,22,80,79,14.7650570486884,-0.618479277195852,14.1465777714925,562,405
51,22,81,79,14.7650570486884,-0.260237904735186,14.5048191439532,563,405
51,22,82,79,14.7650570486884,0.248928072587685,15.0139851212761,564,405
51,22,82,80,14.7650570486884,-0.301825945862818,14.4632311028256,565,405
51,22,83,80,14.7650570486884,0.649213437600691,15.4142704862891,566,405
51,22,84,80,14.7650570486884,1.23178336198009,15.9968404106685,567,405
51,22,85,80,14.7650570486884,1.34331671925898,16.1083737679474,568,405
52,22,85,81,15.8363267396233,1.10531452724065,16.9416412668639,569,405
52,22,85,82,15.8363267396233,0.524522975143621,16.3608497147669,570,405
52,22,85,83,15.8363267396233,-0.13889487837728,15.697431861246,571,405
52,22,86,83,15.8363267396233,0.429506922962424,16.2658336625857,572,405
52,22,87,83,15.8363267396233,0.77566022158103,16.6119869612043,573,405
52,22,88,83,15.8363267396233,1.0837274767874,16.9200542164107,574,405
52,22,88,84,15.8363267396233,0.0380518056001327,15.8743785452234,575,405
52,22,89,84,15.8363267396233,0.199554339701241,16.0358810793245,576,405
53,22,89,85,16.1239331913598,-0.341026590139794,15.78290660122,577,405
53,22,90,85,16.1239331913598,0.278306740376993,16.4022399317368,578,405
53,22,91,85,16.1239331913598,0.451151637674718,16.5750848290345,579,405
53,22,91,86,16.1239331913598,0.410652374815363,16.5345855661752,580,405
53,22,91,87,16.1239331913598,-0.427218625043278,15.6967145663165,581,405
53,22,92,87,16.1239331913598,0.545037851609977,16.6689710429698,582,405
53,22,92,88,16.1239331913598,0.191104778102299,16.3150379694621,583,405
53,22,92,89,16.1239331913598,0.0930999549866635,16.2170331463465,584,405
53,23,92,90,15.971175453426,-1.0981868176552,14.8729886357708,585,405
53,23,93,90,15.971175453426,-0.552997022105942,15.4181784313201,586,405
53,23,94,90,15.971175453426,-0.0620355158192917,15.9091399376067,587,405
53,23,95,90,15.971175453426,0.161652658160644,16.1328281115866,588,405
53,23,96,90,15.971175453426,0.2723686368551,16.2435440902811,589,405
53,23,97,90,15.971175453426,1.11103892654177,17.0822143799678,590,405
53,23,98,90,15.971175453426,1.21151468693573,17.1826901403617,591,405
53,23,99,90,15.971175453426,1.73901584193031,17.7101912953563,592,405
53,24,100,90,15.490074298316,2.54283035467606,18.032904652992,593,405
53,24,100,91,15.490074298316,2.37260595860843,17.8626802569244,594,405
53,24,101,91,15.490074298316,3.87231194503657,19.3623862433525,595,405
53,24,101,92,15.490074298316,3.61811838324796,19.1081926815639,596,405
53,24,101,93,15.490074298316,3.02045587202915,18.5105301703451,597,405
53,24,102,93,15.490074298316,4.16608838966009,19.6561626879761,598,405
53,24,102,94,15.490074298316,3.93898191214378,19.4290562104598,599,405
53,24,103,94,15.490074298316,4.76889024468219,20.2589645429982,600,405
54,24,103,95,15.9776223128153,4.74845513064071,20.7260774434561,601,405
54,24,104,95,15.9776223128153,4.99194839137377,20.9695707041891,602,405
54,24,104,96,15.9776223128153,3.82742008394595,19.8050423967613,603,405
54,24,104,97,15.9776223128153,3.23032467133534,19.2079469841507,604,405
54,24,104,98,15.9776223128153,2.83552871744362,18.813151030259,605,405
54,24,104,99,15.9776223128153,2.68564090950516,18.6632632223205,606,405
54,24,104,100,15.9776223128153,2.52381259877294,18.5014349115883,607,405
54,24,104,101,15.9776223128153,1.91007194774686,17.8876942605622,608,405
55,24,104,102,16.6712478146672,1.7253865001465,18.3966343148137,609,405
55,24,105,102,16.6712478146672,2.14440115797639,18.8156489726436,610,405
55,24,105,103,16.6712478146672,2.03073768190742,18.7019854965746,611,405
55,24,105,104,16.6712478146672,1.58152082564125,18.2527686403085,612,405
55,24,106,104,16.6712478146672,2.17927983067371,18.8505276453409,613,405
55,24,106,105,16.6712478146672,2.17594977664034,18.8471975913076,614,405
55,24,107,105,16.6712478146672,2.42392211802185,19.0951699326891,615,405
55,24,107,106,16.6712478146672,2.35940528231887,19.0306530969861,616,405
56,24,108,106,18.7585262357953,2.5431338862269,21.3016601220222,617,405
56,24,108,107,18.7585262357953,2.09140297740137,20.8499292131966,618,405
56,24,109,107,18.7585262357953,2.75308338155311,21.5116096173484,619,405
56,24,109,108,18.7585262357953,2.23002496769573,20.988551203491,620,405
56,24,110,108,18.7585262357953,2.62623134188518,21.3847575776804,621,405
56,24,110,109,18.7585262357953,1.47694137017342,20.2354676059687,622,405
56,24,111,109,18.7585262357953,2.54502804203935,21.3035542778346,623,405
56,24,111,110,18.7585262357953,2.29331836169984,21.0518445974951,624,405
57,24,112,110,20.0953661072756,2.81737384697952,22.9127399542551,625,405
57,24,112,111,20.0953661072756,2.53373412438926,22.6291002316649,626,405
57,24,112,112,20.0953661072756,1.3381785808375,21.4335446881131,627,405
57,24,112,113,20.0953661072756,0.341725877369517,20.4370919846451,628,405
57,24,112,114,20.0953661072756,-0.174960621613185,19.9204054856624,629,405
57,24,112,115,20.0953661072756,-0.66120955752161,19.434156549754,630,405
57,24,112,116,20.0953661072756,-0.987181222899622,19.108184884376,631,405
57,24,112,117,20.0953661072756,-1.30452644303592,18.7908396642397,632,405
58,24,112,118,20.7726740424732,-1.82741194303587,18.9452620994374,633,405
58,24,113,118,20.7726740424732,-1.56052711546667,19.2121469270066,634,405
58,24,113,119,20.7726740424732,-1.70346703864933,19.0692070038239,635,405
58,24,114,119,20.7726740424732,-1.41756747286014,19.3551065696131,636,405
58,24,114,120,20.7726740424732,-2.08745882233138,18.6852152201419,637,405
58,24,115,120,20.7726740424732,-1.73071986978782,19.0419541726854,638,405
58,24,115,121,20.7726740424732,-1.86647019421095,18.9062038482623,639,405
58,24,115,122,20.7726740424732,-2.68751392772436,18.0851601147489,640,405
59,24,116,122,21.3538658528083,-2.42641913745451,18.9274467153538,641,405
59,24,116,123,21.3538658528083,-3.32438663657025,18.0294792162381,642,405
59,24,117,123,21.3538658528083,-2.01784971368812,19.3360161391202,643,405
59,24,118,123,21.3538658528083,-1.747548207815,19.6063176449934,644,405
59,24,119,123,21.3538658528083,-1.0012159969559,20.3526498558525,645,405
59,24,119,124,21.3538658528083,-1.41227913830301,19.9415867145053,646,405
59,24,120,124,21.3538658528083,-0.700212938239148,20.6536529145692,647,405
59,24,120,125,21.3538658528083,-0.892369143319719,20.4614967094886,648,405
59,25,120,126,20.1766911141087,-1.72600564454422,18.4506854695645,649,405
59,25,121,126,20.1766911141087,-1.19236669749573,18.984324416613,650,405
59,25,121,127,20.1766911141087,-2.14951219616957,18.0271789179391,651,405
59,25,121,128,20.1766911141087,-2.30121270174046,17.8754784123682,652,405
59,25,122,128,20.1766911141087,-2.07711144272379,18.0995796713849,653,405
59,25,123,128,20.1766911141087,-2.06595171990838,18.1107393942003,654,405
59,25,124,128,20.1766911141087,-1.19309151151165,18.983599602597,655,405
59,25,124,129,20.1766911141087,-1.48946101319267,18.687230100916,656,405
60,25,125,129,20.7001005346057,-1.02824714346171,19.671853391144,657,405
60,25,125,130,20.7001005346057,-1.48810536359608,19.2119951710096,658,405
60,25,125,131,20.7001005346057,-2.01357664470502,18.6865238899007,659,405
60,25,126,131,20.7001005346057,-1.33055128475399,19.3695492498517,660,405
60,25,127,131,20.7001005346057,-1.19360651662425,19.5064940179815,661,405
60,25,127,132,20.7001005346057,-1.51544509148472,19.184655443121,662,405
60,25,127,133,20.7001005346057,-1.82779861945145,18.8723019151543,663,405
60,25,127,134,20.7001005346057,-2.19455186882604,18.5055486657797,664,405
61,25,128,134,22.4868386916718,-1.32583071638388,21.1610079752879,665,405
61,25,128,135,22.4868386916718,-1.86322638068608,20.6236123109857,666,405
61,25,129,135,22.4868386916718,-1.72013290569089,20.7667057859809,667,405
61,25,129,136,22.4868386916718,-1.74730794109788,20.7395307505739,668,405
61,25,130,136,22.4868386916718,-1.63057841967652,20.8562602719953,669,405
61,25,131,136,22.4868386916718,-1.17423126247699,21.3126074291948,670,405
61,25,131,137,22.4868386916718,-1.73463520463506,20.7522034870367,671,405
61,25,131,138,22.4868386916718,-2.1618426003255,20.3249960913463,672,405
62,25,132,138,22.4907565483736,-2.12095185362647,20.3698046947472,673,405
62,25,132,139,22.4907565483736,-2.55202586901638,19.9387306793573,674,405
62,25,132,140,22.4907565483736,-3.16904271347621,19.3217138348975,675,405
62,25,132,141,22.4907565483736,-3.29071568620212,19.2000408621715,676,405
62,25,133,141,22.4907565483736,-3.18743676144408,19.3033197869296,677,405
62,25,134,141,22.4907565483736,-2.41654135033442,20.0742151980392,678,405
62,25,134,142,22.4907565483736,-2.59645170702496,19.8943048413487,679,405
62,25,135,142,22.4907565483736,-2.27042545297741,20.2203310953963,680,405
62,26,135,143,22.2844186927905,-3.34087276664291,18.9435459261476,681,405
62,26,136,143,22.2844186927905,-2.39235185778357,19.8920668350069,682,405
62,26,136,144,22.2844186927905,-2.84599941995878,19.4384192728317,683,405
62,26,136,145,22.2844186927905,-3.59810635015737,18.6863123426331,684,405
62,26,136,146,22.2844186927905,-4.02448162850895,18.2599370642815,685,405
62,26,137,146,22.2844186927905,-3.84485998274746,18.439558710043,686,405
62,26,138,146,22.2844186927905,-3.47582865642999,18.8085900363605,687,405
62,26,138,147,22.2844186927905,-3.6113617960611,18.6730568967294,688,405
62,27,139,147,21.7041971886821,-3.09728854677384,18.6069086419083,689,405
62,27,140,147,21.7041971886821,-2.90870862589814,18.795488562784,690,405
62,27,141,147,21.7041971886821,-2.04663870949518,19.657558479187,691,405
62,27,142,147,21.7041971886821,-1.61372734515231,20.0904698435298,692,405
62,27,142,148,21.7041971886821,-1.97282100387514,19.731376184807,693,405
62,27,142,149,21.7041971886821,-2.6790413026462,19.0251558860359,694,405
62,27,143,149,21.7041971886821,-2.61196275740418,19.0922344312779,695,405
62,27,143,150,21.7041971886821,-2.84096462368813,18.863232564994,696,405
63,27,144,150,23.2106988004546,-1.54366199981711,21.6670368006375,697,405
63,27,145,150,23.2106988004546,-0.699633398091431,22.5110654023632,698,405
63,27,145,151,23.2106988004546,-1.65501864411858,21.5556801563361,699,405
63,27,146,151,23.2106988004546,-1.385950496013,21.8247483044416,700,405
63,27,146,152,23.2106988004546,-1.96735432937859,21.2433444710761,701,405
63,27,146,153,23.2106988004546,-2.23086126211521,20.9798375383394,702,405
63,27,146,154,23.2106988004546,-2.27704052253126,20.9336582779234,703,405
63,27,146,155,23.2106988004546,-2.53547196611374,20.6752268343409,704,405
64,27,147,155,23.5086486504128,-2.36014777150386,21.148500878909,705,405
64,27,147,156,23.5086486504128,-2.71621656164386,20.792432088769,706,405
64,27,147,157,23.5086486504128,-3.80153255575503,19.7071160946578,707,405
64,27,148,157,23.5086486504128,-3.76172494444263,19.7469237059702,708,405
64,27,149,157,23.5086486504128,-3.22569698559269,20.2829516648202,709,405
64,27,149,158,23.5086486504128,-3.26547307590235,20.2431755745105,710,405
64,27,150,158,23.5086486504128,-2.78091969498561,20.7277289554272,711,405
64,27,150,159,23.5086486504128,-3.39120053028913,20.1174481201237,712,405
65,27,151,159,24.4802467246158,-2.02875133335161,22.4514953912642,713,405
65,27,151,160,24.4802467246158,-2.72560184958894,21.7546448750269,714,405
65,27,151,161,24.4802467246158,-3.51326193608507,20.9669847885307,715,405
65,27,151,162,24.4802467246158,-4.03391821634804,20.4463285082678,716,405
65,27,151,163,24.4802467246158,-4.93206765377403,19.5481790708418,717,405
65,27,151,164,24.4802467246158,-5.16861953139688,19.3116271932189,718,405
65,27,151,165,24.4802467246158,-6.06083847355585,18.41940825106,719,405
65,27,152,165,24.4802467246158,-5.59468336840111,18.8855633562147,720,405
